,Hour,Day,Month,Load,Pressure,Relative Humidity,Temperature
760,17,25,1,11.9,976.3,48.75,33.73
761,18,25,1,42.9,976.45,52.15,32.765
765,19,25,1,50.2,977.05,56,31.52
769,20,25,1,26.3,977.95,60.7,30.42
771,21,25,1,54.2,978.85,64.75,29.79
772,22,25,1,46.8,979.5,68.55,28.715
773,23,25,1,42.6,979.55,72.7,27.69
774,24,25,1,41.2,979.75,75.15,27.025
775,1,26,1,39.9,979.65,76.85,27
776,2,26,1,38.8,979.4,80.65,26.415
777,3,26,1,38.4,979.15,84.75,24.98
778,4,26,1,37.5,979.1,87.35,24.39
779,5,26,1,37.5,979.2,89.6,24.015
780,6,26,1,39.1,980.1,91.35,23.625
781,7,26,1,37.5,981,91.8,24.17
782,8,26,1,34.8,981.6,91.6,24.52
783,9,26,1,0,982.35,89.95,25.635
784,10,26,1,10.4,983.05,86.5,26.635
785,11,26,1,11.1,983.05,81,28.765
786,12,26,1,11.3,982.35,71.25,31.83
787,13,26,1,11.4,981.15,58.1,33.09
788,14,26,1,11.4,980,45.1,34.255
789,15,26,1,11.4,978.8,39.85,35.8
790,16,26,1,11.6,977.7,35.25,36.515
791,17,26,1,12.1,977,33.9,35.05
792,18,26,1,12.3,976.95,31.7,34.985
796,19,26,1,51.4,977.65,38.6,31.335
800,20,26,1,43.5,978.3,47.45,29.67
802,21,26,1,53,979.05,51.95,28.095
803,22,26,1,45.9,980.05,54.5,27.345
804,23,26,1,41.5,980.5,57.75,25.95
805,24,26,1,0,980.5,59.95,25.44
806,1,27,1,37.8,980.45,61.95,24.595
807,2,27,1,34.3,980.25,64.15,24.39
808,3,27,1,33.4,980.2,67,23.125
809,4,27,1,34.1,980.2,76.45,22.345
810,5,27,1,35.3,980.15,84.75,22.36
811,6,27,1,37.6,980.6,90.1,22.67
812,7,27,1,40.1,981.1,92.2,20.95
813,8,27,1,36.1,981.85,93.3,22.43
814,9,27,1,30.3,982.3,91.05,25.31
815,10,27,1,29.1,982.55,79.55,27.83
816,11,27,1,29.8,982.15,61.5,30.335
817,12,27,1,30.4,981.15,36.6,32.23
818,13,27,1,29.1,979.9,32.2,32.845
819,14,27,1,27.8,978.8,27.95,34.545
820,15,27,1,33.4,977.85,20.25,36.08
821,16,27,1,34.4,977,15.1,35.73
822,17,27,1,34.8,976.35,14.05,35.16
823,18,27,1,36.7,976.4,15.55,33.29
827,19,27,1,46,976.8,20.2,29.555
831,20,27,1,47.5,977.6,22.55,27.42
833,21,27,1,47.9,978.5,24.1,27.015
834,22,27,1,45.7,979.25,31.85,26.405
835,23,27,1,39.3,979.75,40.05,24.63
836,24,27,1,37.1,980,42.85,24.17
837,1,28,1,35.4,979.85,47.45,23.245
838,2,28,1,34.9,979.4,49.35,24.06
839,3,28,1,21.1,979.05,53.3,22.59
840,4,28,1,34.6,978.85,62.5,21.51
841,5,28,1,34.8,979,71.45,22.07
842,6,28,1,35.9,979.95,81.15,22.055
843,7,28,1,31.1,980.8,90.05,21.435
844,8,28,1,29.5,981.6,92.4,20.89
845,9,28,1,29.5,982.3,93.15,22.465
846,10,28,1,30.3,982.45,88.15,25.82
847,11,28,1,30.6,982,74.75,28.25
848,12,28,1,31.1,981.35,60.55,30.885
849,13,28,1,30.5,980.1,44.85,33.175
850,14,28,1,31.4,978.8,38.25,33.925
851,15,28,1,28.2,977.45,36.15,34.28
852,16,28,1,33,976.2,33.35,34.18
853,17,28,1,33.8,975.95,34.75,33.59
854,18,28,1,35.8,976,39.9,32.46
858,19,28,1,45.5,976.7,44.75,30.81
862,20,28,1,48.9,977.55,49.25,29.19
864,21,28,1,47.1,978.7,52.45,28.595
865,22,28,1,43.8,979.55,56.05,27.725
866,23,28,1,40.5,979.9,59.3,27.345
867,24,28,1,39.6,979.85,61.9,27
868,1,29,1,37.8,979.5,65.05,25.79
869,2,29,1,36.8,979.05,68.7,24.425
870,3,29,1,35.8,978.4,74.8,23.255
871,4,29,1,35.4,978,79.7,22.93
872,5,29,1,37.6,978.1,83.55,22.92
873,6,29,1,39.7,978.55,86.05,22.39
874,7,29,1,32.2,979.05,90.55,22.36
875,8,29,1,29.4,980,92.8,22.43
876,9,29,1,29.4,980.95,93.6,23.255
877,10,29,1,29.1,981.45,91.8,24.665
878,11,29,1,29.6,981.4,81.05,27.48
879,12,29,1,30.2,980.65,69.6,30.73
880,13,29,1,30.5,979.5,59.55,32.615
881,14,29,1,0,978.35,49,33.825
882,15,29,1,36,977.05,40.55,34.63
883,16,29,1,32.7,976,36.75,35.275
884,17,29,1,34.6,975.45,36.8,34.215
885,18,29,1,39.1,975.5,38.6,33.81
889,19,29,1,46.7,976.05,42.15,31.435
893,20,29,1,47.9,976.8,47.7,30.08
895,21,29,1,44.2,977.75,51.7,29.4
896,22,29,1,45.7,978.5,53,28.77
897,23,29,1,40.3,978.95,53.25,28.1
898,24,29,1,39.6,979.15,58.7,26.135
899,1,30,1,38.2,978.85,63.35,25.56
900,2,30,1,37,978.5,67.9,25.415
901,3,30,1,39,977.95,74.45,23.82
902,4,30,1,39,977.6,83.55,23.82
903,5,30,1,40.9,977.7,89.05,23.655
904,6,30,1,41.4,978.5,89.5,24.23
905,7,30,1,35.4,979.25,88.25,24.29
906,8,30,1,31.4,980.1,88.65,24.435
907,9,30,1,31.6,980.7,86.8,26.29
908,10,30,1,32.5,981.45,78.9,28.425
909,11,30,1,32.8,981.3,70.35,30.625
910,12,30,1,35.8,980.35,61,32.885
911,13,30,1,35.4,979,46.1,34.135
912,14,30,1,29.3,977.7,34.6,34.92
913,15,30,1,32,976.5,29.25,36.12
914,16,30,1,34.3,975.5,26.8,36.66
915,17,30,1,35,974.95,26.8,35.65
916,18,30,1,38,974.95,28.25,34.85
920,19,30,1,45.6,975.45,33.4,31.525
924,20,30,1,47.8,976.1,38.75,29.775
926,21,30,1,47.7,977.1,44,29.925
927,22,30,1,44.6,978.2,48.65,28.385
928,23,30,1,43.2,979,54,26.915
929,24,30,1,43.6,979.3,57.8,26.82
930,1,31,1,42.4,979.3,59.45,26.785
931,2,31,1,41.3,979.1,69.75,25.5
932,3,31,1,40.4,978.5,78.15,24.53
933,4,31,1,42.1,978.25,83.1,24.335
934,5,31,1,42.2,978.2,86.45,24.655
935,6,31,1,42.1,978.65,88.4,24.65
936,7,31,1,35,979.05,89.45,24.895
937,8,31,1,31.6,979.9,89.35,25.195
938,9,31,1,32.5,980.65,88.55,25.695
939,10,31,1,33,981.2,84.95,27.285
940,11,31,1,33.8,980.7,74.85,29.34
941,12,31,1,33.6,980.25,67.55,30.645
942,13,31,1,33.6,979.3,59.35,32.94
943,14,31,1,33.6,978.05,53.15,33.885
944,15,31,1,34.8,976.75,49,34.755
945,16,31,1,36.4,975.9,46.9,34.31
946,17,31,1,36.3,975.35,45.25,34.72
947,18,31,1,38.6,975.3,45.4,34.215
951,19,31,1,47.3,975.9,49.45,31.965
955,20,31,1,47.4,976.75,57.2,30.065
957,21,31,1,47.5,977.7,58.6,29.04
958,22,31,1,46.7,978.9,59.85,28.195
959,23,31,1,43.8,979.3,63.6,27.69
960,24,31,1,41.4,979.75,67.75,27.05
961,1,1,2,39.7,979.65,73.95,26.21
962,2,1,2,38.8,979.05,77.55,25.45
963,3,1,2,38.1,978.45,80.55,24.835
964,4,1,2,37.7,978.45,82.05,24.64
965,5,1,2,38.9,978.55,83.75,24.565
966,6,1,2,42.5,978.85,86.45,23.885
967,7,1,2,35.6,979.25,88.75,23.135
968,8,1,2,32.5,979.95,90.15,23.69
969,9,1,2,32.4,980.9,86.95,25.465
970,10,1,2,33.3,981.2,81.65,28.15
971,11,1,2,33.7,981.05,72.3,30.37
972,12,1,2,34.7,980.5,64.8,32.305
973,13,1,2,34.8,979.35,58.65,33.13
974,14,1,2,34.9,978.05,55.2,33.76
975,15,1,2,0,976.95,51.6,35.105
976,16,1,2,36.7,975.95,48.95,35.57
977,17,1,2,36.4,975.5,47.7,34.52
978,18,1,2,37.4,975.45,49.1,33.97
982,19,1,2,46.8,976.1,52.4,32.565
986,20,1,2,47.4,976.9,62.5,30.485
988,21,1,2,34.1,977.7,67.1,29.615
989,22,1,2,23.1,979.85,86.7,20.27
990,23,1,2,23.1,979.4,97.45,22.05
991,24,1,2,23.3,979.2,91.4,23.795
992,1,2,2,23.6,979.8,90.1,24.015
993,2,2,2,23.5,979.55,91.45,23.425
994,3,2,2,22,978.75,90.1,23.26
995,4,2,2,23.3,978.85,91.45,22.25
996,5,2,2,24,978.65,93.05,22.11
997,6,2,2,24.4,979.25,93.15,22.03
998,7,2,2,24,979.6,93.35,21.875
999,8,2,2,24.1,980.05,93.75,22.55
1000,9,2,2,0,980.75,91.8,24.57
1001,10,2,2,0,981.35,88.8,26.415
1002,11,2,2,9.2,981.5,84.75,27.375
1003,12,2,2,9.5,981.15,81.15,28.505
1004,13,2,2,9.7,980.2,74.9,30.19
1005,14,2,2,0,978.95,70.8,30.725
1006,15,2,2,9.8,977.5,67.7,31.865
1007,16,2,2,10,976.35,64.15,32.575
1008,17,2,2,10.5,975.85,62.35,30.445
1009,18,2,2,11.3,976,78.2,25.32
1013,19,2,2,34.2,976.6,86.05,25.33
1017,20,2,2,31.8,977.8,82.65,24.475
1019,21,2,2,33.2,980.15,84.9,24.24
1020,22,2,2,31.3,981.4,88.45,23.6
1021,23,2,2,31.1,981.95,89.9,22.515
1022,24,2,2,30.8,981.25,91.8,22.145
1023,1,3,2,28,980.1,91.45,22.21
1024,2,3,2,27.2,979.85,92.7,21.985
1025,3,3,2,26.6,979.3,93.5,21.745
1026,4,3,2,26,979,94.25,21.64
1027,5,3,2,26,979.1,94.95,21.4
1028,6,3,2,26.4,979,95.35,21.27
1029,7,3,2,24.8,979.35,95.8,21.195
1030,8,3,2,23.7,979.8,96.15,21.39
1031,9,3,2,8.7,980.3,94.75,23.27
1032,10,3,2,8.8,980.7,89.9,25.26
1033,11,3,2,9,980.65,80.85,28.01
1034,12,3,2,9.2,980,70.7,30.72
1035,13,3,2,9.8,978.9,59.85,32.045
1036,14,3,2,10.2,977.95,50.55,33.215
1037,15,3,2,10.8,976.85,49.4,32.81
1038,16,3,2,10.7,976.05,52.25,32.2
1039,17,3,2,10.8,975.55,50.85,32.56
1040,18,3,2,11.3,975.4,51.3,31.855
1044,19,3,2,25,975.8,58.35,29.85
1048,20,3,2,36.5,976.5,69.25,28.33
1050,21,3,2,27.1,977.35,74.7,27.405
1051,22,3,2,24.7,978.1,77.15,26.67
1052,23,3,2,20.1,978.35,78.95,26.205
1053,24,3,2,21.3,978.55,81.8,25.955
1054,1,4,2,20.4,978.6,84.7,25.635
1055,2,4,2,19.6,978.2,86.85,25.355
1056,3,4,2,19.7,977.9,87.65,24.8
1057,4,4,2,20.5,977.8,89.85,24.27
1058,5,4,2,21.6,977.85,92,23.965
1059,6,4,2,22.1,978.3,93.6,23.435
1060,7,4,2,18.1,979.15,94.3,23.665
1061,8,4,2,16.6,979.8,94.45,23.91
1062,9,4,2,16.4,980.75,94.15,24.365
1063,10,4,2,16,981.5,92.65,25.175
1064,11,4,2,16.6,981.55,86.8,27.36
1065,12,4,2,16.2,981.25,84.3,27.545
1066,13,4,2,23.6,980.4,78.95,29.04
1067,14,4,2,30.9,979.35,73.95,30.17
1068,15,4,2,30.6,978.15,67.95,31.47
1069,16,4,2,37.5,977.05,64.15,31.97
1070,17,4,2,37.5,976.45,62.3,32.125
1071,18,4,2,40.9,976.5,63.45,30.95
1075,19,4,2,48.2,977.05,69.25,29.475
1079,20,4,2,45.6,978.1,74,28.52
1081,21,4,2,49.2,979.3,76.7,27.995
1082,22,4,2,46.1,979.9,78.55,27.8
1083,23,4,2,42.5,980.7,79.6,27.27
1084,24,4,2,40.5,980.8,81.2,26.87
1085,1,5,2,38.8,980.65,85.95,25.49
1086,2,5,2,38,979.9,90,24.98
1087,3,5,2,37.6,979.35,91.75,24.56
1088,4,5,2,38.3,978.95,93.15,24
1089,5,5,2,39.5,979.25,94.1,23.81
1090,6,5,2,42.7,979.85,94.55,23.535
1091,7,5,2,35.9,981.1,95.15,23.615
1092,8,5,2,33.3,981.9,95.4,23.7
1093,9,5,2,32.9,983.2,94.8,23.41
1094,10,5,2,34.7,983.6,93,24.4
1095,11,5,2,35.3,982.05,82.05,28.355
1096,12,5,2,29.6,980.55,61.25,31.69
1097,13,5,2,32.3,979.35,53.85,33.42
1098,14,5,2,33.3,978.45,52.35,33.955
1099,15,5,2,35,977.3,49.85,33.415
1100,16,5,2,37,976.3,46.25,35.315
1101,17,5,2,37.4,975.95,48.3,33.64
1102,18,5,2,37.5,976.15,48.55,33.305
1106,19,5,2,46,976.7,49.95,31.345
1110,20,5,2,47.4,977.8,55,29.355
1112,21,5,2,51.9,979.15,60.9,29.065
1113,22,5,2,46.1,979.95,74.75,27.885
1114,23,5,2,41,980.55,78.65,27.11
1115,24,5,2,39.8,980.4,81.35,26.465
1116,1,6,2,39.4,979.95,82.85,25.985
1117,2,6,2,38,979.55,84.95,25.415
1118,3,6,2,37.4,978.95,87.05,25.115
1119,4,6,2,36.2,978.45,89.15,24.41
1120,5,6,2,37.8,978.25,90.45,24.435
1121,6,6,2,40.8,978.45,91.75,23.99
1122,7,6,2,33.4,979.05,93.55,23.785
1123,8,6,2,31.2,979.6,93.95,24.255
1124,9,6,2,28.9,980.35,91.45,26.06
1125,10,6,2,31.6,980.75,82.8,28.21
1126,11,6,2,33.1,980.55,74.05,30.255
1127,12,6,2,27.6,979.75,67.9,32.035
1128,13,6,2,27.9,978.6,61.35,33.205
1129,14,6,2,0,977.5,55.45,33.76
1130,15,6,2,27.4,976.3,51.5,34.455
1131,16,6,2,0,975.55,48.85,34.035
1132,17,6,2,0,975.1,48.4,34.06
1133,18,6,2,43.1,975.1,48.85,33.495
1137,19,6,2,44.8,975.55,53.6,31.74
1141,20,6,2,48.2,976.65,60.25,30.605
1143,21,6,2,43.7,977.6,60.35,29.47
1144,22,6,2,38.8,978.2,65.5,28.67
1145,23,6,2,35.9,978.35,70.2,27.79
1146,24,6,2,35,978.5,73.75,26.615
1147,1,7,2,34,978.1,81.5,25.115
1148,2,7,2,33,977.5,84.6,24.445
1149,3,7,2,31.8,977.2,86.05,23.765
1150,4,7,2,31.5,977,86.95,23.055
1151,5,7,2,33.2,976.95,87,22.55
1152,6,7,2,35,977.2,86.7,22.385
1153,7,7,2,28.5,977.95,89,22.345
1154,8,7,2,31.2,978.9,90.45,22.55
1155,9,7,2,32.7,979.5,89.15,24.56
1156,10,7,2,34.1,979.7,83.8,27.885
1157,11,7,2,34,979.45,72.1,30.56
1158,12,7,2,34.1,978.95,59.95,31.945
1159,13,7,2,34,977.95,50.75,33.42
1160,14,7,2,35.2,976.7,41.55,34.38
1161,15,7,2,36.1,975.65,35.05,35.81
1162,16,7,2,37.2,974.8,29.2,35.945
1163,17,7,2,37.2,974.45,28.3,34.97
1164,18,7,2,37.8,974.45,27.2,33.39
1168,19,7,2,47,975.15,48.8,30.925
1172,20,7,2,48.4,976.1,59.35,29.59
1174,21,7,2,52.4,976.95,62.75,28.31
1175,22,7,2,50.8,977.6,64.2,27.775
1176,23,7,2,43.5,977.95,66.05,26.89
1177,24,7,2,41.3,978.05,67.2,26.975
1178,1,8,2,38.5,977.95,69.6,26.425
1179,2,8,2,37.7,977.75,72.3,25.6
1180,3,8,2,37.3,977.45,76.65,25.005
1181,4,8,2,37.2,977.3,80.7,24.555
1182,5,8,2,38.8,977.45,86.05,23.315
1183,6,8,2,41.8,977.8,89.7,23.055
1184,7,8,2,36.8,978.35,92.4,23.1
1185,8,8,2,32.7,979.15,94.1,23.075
1186,9,8,2,32.5,979.85,94.95,23.64
1187,10,8,2,32.2,980.5,95.15,24.11
1188,11,8,2,32.4,980.65,94.35,24.88
1189,12,8,2,32.3,980.65,92.15,25.395
1190,13,8,2,32,980.05,88.45,26.805
1191,14,8,2,33.3,979.1,82.55,27.99
1192,15,8,2,34.4,977.8,76.5,29.36
1193,16,8,2,35.9,976.75,68.5,30.75
1194,17,8,2,36.7,976.25,64.8,30.77
1195,18,8,2,36.5,975.9,64.15,30.595
1199,19,8,2,46.2,975.8,68.25,28.855
1203,20,8,2,47.3,976.4,74.6,27.285
1205,21,8,2,52.5,977.25,78.3,26.72
1206,22,8,2,46.8,978.1,80.25,26.51
1207,23,8,2,42.8,978.6,81.15,26.245
1208,24,8,2,40.1,978.85,83,25.755
1209,1,9,2,38.6,978.95,83.8,25.575
1210,2,9,2,37.8,978.4,85.1,25.305
1211,3,9,2,36.9,978.05,88.05,24.51
1212,4,9,2,36.7,977.5,88.35,24.75
1213,5,9,2,36.7,977.5,89.25,24.485
1214,6,9,2,37.5,977.85,90.9,24.085
1215,7,9,2,34.2,978.45,92.25,23.99
1216,8,9,2,33.4,978.9,93,24.18
1217,9,9,2,31.5,979.55,91.65,26.66
1218,10,9,2,32.9,979.85,85.45,28.195
1219,11,9,2,33.4,979.75,77.75,30.055
1220,12,9,2,33.8,979.35,68.85,31.805
1221,13,9,2,33.6,978.55,55.4,33.08
1222,14,9,2,33.5,977.45,48.65,33.495
1223,15,9,2,37.4,976.4,45.6,34.56
1224,16,9,2,35.2,975.45,42.8,34.85
1225,17,9,2,35.5,974.9,42.25,34.85
1226,18,9,2,37.7,974.75,43.6,34.19
1230,19,9,2,47.3,975.3,50.2,32.28
1234,20,9,2,50.9,976.55,47.25,31.37
1236,21,9,2,47.6,977.35,57.05,29.855
1237,22,9,2,47,977.95,64.7,28.92
1238,23,9,2,42.1,978.2,65.9,28.755
1239,24,9,2,40.3,978.4,68.25,27.715
1240,1,10,2,15.2,978.15,68.75,27.185
1241,2,10,2,38.4,977.95,62.2,26.06
1242,3,10,2,37,977.7,75.95,25.355
1243,4,10,2,36.6,977.75,81,24.375
1244,5,10,2,37.1,977.7,86.6,23.175
1245,6,10,2,37.3,978.1,90.15,22.48
1246,7,10,2,36.4,978.9,90.8,21.52
1247,8,10,2,35.4,979.65,78.1,21.965
1248,9,10,2,29.9,980.25,62.75,24.485
1249,10,10,2,28.3,980.5,43.1,26.695
1250,11,10,2,28.5,980.15,31.05,29.23
1251,12,10,2,28.8,979.7,32.8,31.745
1252,13,10,2,30.5,978.55,29.2,33.575
1253,14,10,2,33.1,977.45,23.9,35.035
1254,15,10,2,34.6,976.1,19.95,35.7
1255,16,10,2,38.5,975.1,18.8,35.945
1256,17,10,2,38.8,974.65,17.8,35.265
1257,18,10,2,40.1,974.65,19.6,33.695
1261,19,10,2,46.3,975.3,22.05,31.375
1265,20,10,2,47.7,976.2,24.9,28.595
1267,21,10,2,46.4,977,28.4,26.68
1268,22,10,2,43,977.7,30.55,25.84
1269,23,10,2,42.5,978.05,32.45,25.09
1270,24,10,2,42,978.3,32.2,24.545
1271,1,11,2,37.7,978.15,31,24.215
1272,2,11,2,36,977.85,33.8,22.835
1273,3,11,2,34.8,977.6,35.9,21.94
1274,4,11,2,35,977.45,36.95,21.505
1275,5,11,2,35.7,977.55,41.25,20.03
1276,6,11,2,40.2,977.85,38.85,20.815
1277,7,11,2,32.4,978.7,42.4,19.02
1278,8,11,2,27.9,979.5,45.25,20.09
1279,9,11,2,29.2,979.9,36,24.705
1280,10,11,2,0,980.25,28.7,26.415
1281,11,11,2,29.9,980.3,25.45,29.52
1282,12,11,2,30.7,980.05,24.1,31.64
1283,13,11,2,30.1,978.85,21.75,33.955
1284,14,11,2,32,977.7,19.75,34.6
1285,15,11,2,33.6,976.7,18.35,35.225
1286,16,11,2,39.2,975.85,17.55,35.315
1287,17,11,2,34.5,975.3,16.8,34.85
1288,18,11,2,37.9,975.35,18.05,33.42
1292,19,11,2,45.8,975.95,20.65,31.065
1296,20,11,2,47.2,976.55,20.6,29.85
1298,21,11,2,46.7,977.55,25.05,26.87
1299,22,11,2,44.1,978.5,28.55,26.135
1300,23,11,2,39.5,979.05,30.5,25.1
1301,24,11,2,37.9,979.4,28.4,25.295
1302,1,12,2,36.5,979.2,30.45,23.535
1303,2,12,2,35.5,978.75,35.3,23.35
1304,3,12,2,35,978.35,38.75,22.05
1305,4,12,2,35.4,978.25,41.15,22.01
1306,5,12,2,30,977.95,37.1,21.84
1307,6,12,2,34.3,978,40.55,20.52
1308,7,12,2,34.5,978.45,44.45,20.165
1309,8,12,2,30.2,979.3,42.15,21.19
1310,9,12,2,16.2,979.95,37.15,23.775
1311,10,12,2,15.9,980.55,31.25,26
1312,11,12,2,16.2,980.7,26.05,28.93
1313,12,12,2,16.8,980.3,21.15,31.6
1314,13,12,2,17,979.25,18.75,33.38
1315,14,12,2,16.9,978.25,17.7,33.77
1316,15,12,2,17.5,977.15,16.65,34.68
1317,16,12,2,32.1,976.35,16.3,34.585
1318,17,12,2,34.4,976.2,16.25,34.15
1319,18,12,2,36.1,976.35,18.2,32.295
1323,19,12,2,44.6,977.05,20.7,29.345
1327,20,12,2,51.1,977.85,22.45,27.93
1329,21,12,2,46.3,978.75,25.1,27
1330,22,12,2,41.7,979.65,27.6,25.66
1331,23,12,2,38.5,980.1,31.1,24.46
1332,24,12,2,33.6,979.9,29.85,24.46
1333,1,13,2,32.2,979.75,29.5,24.085
1334,2,13,2,31.4,979.4,31.5,23.025
1335,3,13,2,31.1,978.9,34.05,22.33
1336,4,13,2,32.8,978.9,36.15,21.605
1337,5,13,2,34.7,978.85,36.7,21.25
1338,6,13,2,36.7,979.05,37.35,20.915
1339,7,13,2,33,979.45,37.75,20.58
1340,8,13,2,29.5,980.3,37.6,21.655
1341,9,13,2,28.9,980.85,31.9,24.96
1342,10,13,2,30.2,981.25,25.6,27.21
1343,11,13,2,29.6,981.2,24,29.24
1344,12,13,2,30,980.7,25.15,31.05
1345,13,13,2,30.6,979.85,23.1,32.655
1346,14,13,2,31.4,979,18.75,33.77
1347,15,13,2,32.8,977.85,17.75,34.36
1348,16,13,2,35.4,977.05,16.9,34.425
1349,17,13,2,35.7,976.85,16.65,34.47
1350,18,13,2,37.6,977.15,18.6,33.055
1354,19,13,2,45.6,977.75,26.25,29.54
1358,20,13,2,50.9,978.55,30.6,27.9
1360,21,13,2,38.6,979.45,33.7,27.025
1361,22,13,2,45.7,980.3,36.25,26.205
1362,23,13,2,43.4,980.7,37.6,25.66
1363,24,13,2,40,980.75,36.9,25.21
1364,1,14,2,39.2,980.6,36.65,25.175
1365,2,14,2,37,980.2,39.8,23.88
1366,3,14,2,33.8,979.85,44,22.765
1367,4,14,2,33.6,979.6,40.3,24.05
1368,5,14,2,35.5,979.85,45.8,22.72
1369,6,14,2,40.1,980.1,50.85,22.06
1370,7,14,2,33.3,980.65,57.9,21.69
1371,8,14,2,30.1,981.65,71.45,22
1372,9,14,2,30.1,982.7,70.9,22.895
1373,10,14,2,30.7,983.2,75.2,25.22
1374,11,14,2,31.4,983.3,76.9,27.125
1375,12,14,2,31.9,982.8,67.6,30.195
1376,13,14,2,32.3,981.55,53.1,32.075
1377,14,14,2,31.8,980.3,40.6,33.965
1378,15,14,2,34,979.25,33.75,34.535
1379,16,14,2,35.5,978.15,29.55,34.94
1380,17,14,2,36.8,977.65,30.65,34.295
1381,18,14,2,37,977.8,32,33.655
1385,19,14,2,39.7,978.35,36.7,30.7
1389,20,14,2,51,979.25,43.05,28.905
1391,21,14,2,51.5,980.35,43.2,28.62
1392,22,14,2,47.6,981.4,45.7,27.42
1393,23,14,2,40.6,981.95,53.6,26.265
1394,24,14,2,39.3,981.85,52.35,26.39
1395,1,15,2,38.8,981.8,53.6,25.76
1396,2,15,2,38.2,981.4,55.75,26.035
1397,3,15,2,37.3,981.15,57.45,24.845
1398,4,15,2,37.1,981.3,64.1,23.555
1399,5,15,2,38.9,981.2,72.45,24.365
1400,6,15,2,40.4,981.5,84.65,24.04
1401,7,15,2,34.7,982.45,87.75,23.48
1402,8,15,2,31.9,983.6,90.8,23.77
1403,9,15,2,31.8,984.4,92.05,24.4
1404,10,15,2,32.4,984.8,86.85,27.04
1405,11,15,2,20.8,984.45,75.3,29.365
1406,12,15,2,20.9,983.4,58.1,31.355
1407,13,15,2,20.9,981.9,45.8,33
1408,14,15,2,16.5,980.45,40.05,34.43
1409,15,15,2,16.8,979.2,27.2,36.32
1410,16,15,2,40.7,978.15,23.9,36.175
1411,17,15,2,41.1,977.8,24.9,35.705
1412,18,15,2,42.4,977.85,21.7,34.535
1416,19,15,2,46.7,978.25,20.55,31.82
1420,20,15,2,47,979.1,23.4,29.27
1422,21,15,2,48,979.85,27.35,28.31
1423,22,15,2,50.3,980.55,30.45,27.775
1424,23,15,2,45.5,980.9,29.55,27.27
1425,24,15,2,39.6,981.1,31.5,26.29
1426,1,16,2,36.8,980.75,35.95,25.415
1427,2,16,2,36.8,980.3,40.7,24.245
1428,3,16,2,35.5,979.9,43.85,23.555
1429,4,16,2,35.2,979.7,46.85,22.54
1430,5,16,2,35.2,979.6,48.1,22.11
1431,6,16,2,36.3,980.1,53.85,21.775
1432,7,16,2,33.2,980.7,82.45,20.985
1433,8,16,2,32.7,981.2,91.65,20.795
1434,9,16,2,32.5,982.05,95.45,21.615
1435,10,16,2,32.5,982.7,94,25.435
1436,11,16,2,32.5,982.8,52.75,30.4
1437,12,16,2,31.6,982.25,39.25,32.42
1438,13,16,2,33.6,981.1,38.25,32.895
1439,14,16,2,31.7,979.7,32.4,34.545
1440,15,16,2,31.5,978.2,24.85,35.61
1441,16,16,2,37.3,977.2,17.7,36.81
1442,17,16,2,38.2,976.75,15.4,36.185
1443,18,16,2,40,976.75,16.6,34.81
1447,19,16,2,45.4,977.1,20.25,31.825
1451,20,16,2,47.2,977.9,23.35,29.475
1453,21,16,2,47.8,978.95,23.8,28.26
1454,22,16,2,45,979.8,25.55,28.11
1455,23,16,2,40.7,980.15,29.05,28.62
1456,24,16,2,38.6,980.45,42.4,28.43
1457,1,17,2,37.3,980.45,48.45,25.48
1458,2,17,2,35.9,980.6,51.75,24.485
1459,3,17,2,35.4,980.35,68.35,24.895
1460,4,17,2,35.1,980.15,85.25,24.765
1461,5,17,2,36.8,979.95,88.95,24.29
1462,6,17,2,36.5,980.7,90.7,23.63
1463,7,17,2,36.5,981,90.4,22.025
1464,8,17,2,38.1,981.5,87.8,23.22
1465,9,17,2,33.6,982.2,86.75,25.54
1466,10,17,2,33.1,982.55,83.75,28.15
1467,11,17,2,34.7,982.4,73.85,30.13
1468,12,17,2,37.1,981.8,60.05,32.315
1469,13,17,2,36.8,980.7,47.8,34.03
1470,14,17,2,35.8,979.3,41.9,34.6
1471,15,17,2,37.9,977.8,36.45,35.84
1472,16,17,2,36,976.65,33.65,36.525
1473,17,17,2,36.8,976.3,32.7,35.37
1474,18,17,2,37.9,976.35,33.05,34.915
1478,19,17,2,46.3,976.85,37.1,32.23
1482,20,17,2,49,977.75,42.55,30.76
1484,21,17,2,49.9,978.6,43.3,30.13
1485,22,17,2,48.7,979.85,47.95,28.945
1486,23,17,2,47,980.45,53.4,27.565
1487,24,17,2,44.9,980.4,54.4,27.175
1488,1,18,2,43.7,979.95,55.8,27.275
1489,2,18,2,42.8,979.6,61.1,26.24
1490,3,18,2,42.2,979.35,78.85,25.735
1491,4,18,2,42.6,978.95,85.85,25.115
1492,5,18,2,43,978.85,88.95,24.64
1493,6,18,2,44.6,979.2,91.4,24.46
1494,7,18,2,33.4,979.65,93.05,24.45
1495,8,18,2,31.7,980.3,94.05,24.97
1496,9,18,2,32.3,981.35,93.3,25.915
1497,10,18,2,32.7,981.65,86.85,27.825
1498,11,18,2,33.4,981.45,77.35,29.215
1499,12,18,2,34,980.9,71.25,30.525
1500,13,18,2,34,979.8,61.25,32.725
1501,14,18,2,18.8,978.5,53.85,33.995
1502,15,18,2,28.9,977,46.8,35.01
1503,16,18,2,39.3,975.8,45.8,34.655
